place	type	shape	syllables	CVC	size	citation	possessive	back	high	round
DOR	alternating	VCCVC	poly	big	CVCVC	ojmak	ojmaɯm	1	0	0
DOR	alternating	VCCVC	poly	big	CVCVC	ekmek	ekmeim	0	0	0
DOR	alternating	VCCVC	poly	big	CVCVC	erkek	erkeim	0	0	0
DOR	alternating	VCCVC	poly	big	CVCVC	estek	esteim	0	0	0
DOR	alternating	VCCVC	poly	big	CVCVC	iʃlek	iʃleim	0	0	0
DOR	alternating	VCCVC	poly	big	CVCVC	istek	isteim	0	0	0
DOR	alternating	VCCVC	poly	big	CVCVC	ødlek	ødleim	0	0	0
DOR	alternating	VCCVC	poly	big	CVCVC	ølʧek	ølʧeim	0	0	0
DOR	alternating	VCCVC	poly	big	CVCVC	ørdek	ørdeim	0	0	0
DOR	alternating	VCCVC	poly	big	CVCVC	ørnek	ørneim	0	0	0
DOR	alternating	VCCVC	poly	big	CVCVC	yrkek	yrkeim	0	0	0
DOR	alternating	VCCVC	poly	big	CVCVC	antik	antiim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	aplik	apliim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	eksik	eksiim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	emzik	emziim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	etnik	etniim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	ibrik	ibriim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	ilmik	ilmiim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	imbik	imbiim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	inʤik	inʤiim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	irmik	irmiim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	iznik	izniim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	optik	optiim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	erlik	erliim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	iʧlik	iʧliim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	ipʧik	ipʧiim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	iplik	ipliim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	itlik	itliim	0	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	ajlɯk	ajlɯɯm	1	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	ajrɯk	ajrɯɯm	1	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	aʧlɯk	aʧlɯɯm	1	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	aklɯk	aklɯɯm	1	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	allɯk	allɯɯm	1	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	anlɯk	anlɯɯm	1	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	aslɯk	aslɯɯm	1	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	azlɯk	azlɯɯm	1	1	0
DOR	alternating	VCCVC	poly	big	CVCVC	ujruk	ujruum	1	1	1
DOR	alternating	VCCVC	poly	big	CVCVC	otluk	otluum	1	1	1
DOR	alternating	VCCVC	poly	big	CVCVC	ojluk	ojluum	1	1	1
DOR	alternating	VCCVC	poly	big	CVCVC	uzluk	uzluum	1	1	1
DOR	alternating	VCCVC	poly	big	CVCVC	ønlyk	ønlyym	0	1	1
DOR	alternating	VCCVC	poly	big	CVCVC	øzlyk	øzlyym	0	1	1
DOR	vacillator	VCCVC	poly	big	CVCVC	emlʲak	emlʲaɯm emlʲakim	1	0	0
DOR	voiceless	VCCVC	poly	big	CVCVC	elhak	elhakɯm	1	0	0
DOR	voiceless	VCCVC	poly	big	CVCVC	evrak	evra:kɯm	1	0	0
DOR	voiceless	VCCVC	poly	big	CVCVC	ihkak	ihka:kɯm	1	0	0
DOR	voiceless	VCCVC	poly	big	CVCVC	ilhak	ilhakɯm	1	0	0
DOR	voiceless	VCCVC	poly	big	CVCVC	ahlʲak	ahlʲa:kɯm	1	0	0
DOR	voiceless	VCCVC	poly	big	CVCVC	alʲlʲak	alʲlʲakɯm	1	0	0
DOR	alternating	VCCVCCVC	poly	big	CVCVC	atlantik	atlantiim	0	1	0
DOR	alternating	VCCVCCVC	poly	big	CVCVC	eklektik	eklektiim	0	1	0
DOR	alternating	VCCVCCVC	poly	big	CVCVC	ekliptik	ekliptiim	0	1	0
DOR	alternating	VCCVCCVC	poly	big	CVCVC	iplikʧik	iplikʧiim	0	1	0
DOR	alternating	VCCVCCVC	poly	big	CVCVC	enginlik	enginliim	0	1	0
DOR	alternating	VCCVCCVC	poly	big	CVCVC	erdemlik	erdemliim	0	1	0
DOR	alternating	VCCVCCVC	poly	big	CVCVC	allahlɯk	allahlɯɯm	1	1	0
DOR	alternating	VCCVCCVC	poly	big	CVCVC	aksaklɯk	aksaklɯɯm	1	1	0
DOR	alternating	VCCVCCVC	poly	big	CVCVC	altɯnʤɯk	altɯnʤɯɯm	1	1	0
DOR	alternating	VCCVCCVC	poly	big	CVCVC	iftarlɯk	iftarlɯɯm	1	1	0
DOR	alternating	VCCVCCVC	poly	big	CVCVC	ujgunluk	ujgunluum	1	1	1
DOR	voiceless	VCCVCCVC	poly	big	CVCVC	istintak	istinta:kɯm	1	0	0
DOR	voiceless	VCCVCCVC	poly	big	CVCVC	istihlʲak	istihlʲa:kim	1	0	0
DOR	voiceless	VCCVCCVC	poly	big	CVCVC	istimlʲak	istimlʲa:kim	1	0	0
DOR	voiceless	VCCVCCVC	poly	big	CVCVC	antartik	antartikim	0	1	0
DOR	alternating	VCCVCCVCVC	poly	big	CVCVC	ajdɯnʤɯlɯk	ajdɯnʤɯlɯɯm	1	1	0
DOR	alternating	VCCVCCVCVC	poly	big	CVCVC	ajrɯʃʧɯlɯk	ajrɯʃʧɯlɯɯm	1	1	0
DOR	alternating	VCCVCCVCVCCVCVC	poly	big	CVCVC	insanbiʧimʤilik	insanbiʧimʤiliim	0	1	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	ɯspanak	ɯspanaɯm	1	0	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	ittifak	ittifaɯm	1	0	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	iʧkapak	iʧkapaɯm	1	0	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	engerek	engereim	0	0	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	akrilik	akriliim	0	1	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	ampirik	ampiriim	0	1	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	arsenik	arseniim	0	1	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	estetik	estetiim	0	1	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	aksɯrɯk	aksɯrɯɯm	1	1	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	alʧaʤɯk	alʧaʤɯɯm	1	1	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	ondalɯk	ondalɯɯm	1	1	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	ablalɯk	ablalɯɯm	1	1	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	arpalɯk	arpalɯɯm	1	1	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	avʤɯlɯk	avʤɯlɯɯm	1	1	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	ajnɯlɯk	ajnɯlɯɯm	1	1	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	olmadɯk	olmadɯɯm	1	1	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	ortalɯk	ortalɯɯm	1	1	0
DOR	alternating	VCCVCVC	poly	big	CVCVC	ujkuluk	ujkuluum	1	1	1
DOR	vacillator	VCCVCVC	poly	big	CVCVC	infilʲak	infilʲaɯm infilʲakim	1	0	0
DOR	voiceless	VCCVCVC	poly	big	CVCVC	almanak	almanakɯm	1	0	0
DOR	voiceless	VCCVCVC	poly	big	CVCVC	iltihak	iltihakɯm	1	0	0
DOR	voiceless	VCCVCVC	poly	big	CVCVC	insijak	insija:kɯm	1	0	0
DOR	voiceless	VCCVCVC	poly	big	CVCVC	intibak	intiba:kɯm	1	0	0
DOR	voiceless	VCCVCVC	poly	big	CVCVC	irtifak	irtifa:kɯm	1	0	0
DOR	voiceless	VCCVCVC	poly	big	CVCVC	iʃtirak	iʃtira:kɯm	1	0	0
DOR	voiceless	VCCVCVC	poly	big	CVCVC	iʃtijak	iʃtijakɯm	1	0	0
DOR	voiceless	VCCVCVCC	poly	big	CVCVC	asterisk	asteriskim	0	1	0
DOR	alternating	VCCVCVCCVC	poly	big	CVCVC	altɯparmak	altɯparmaɯm	1	0	0
DOR	alternating	VCCVCVCCVC	poly	big	CVCVC	istatistik	istatistiim	0	1	0
DOR	alternating	VCCVCVCCVC	poly	big	CVCVC	almamazlɯk	almamazlɯɯm	1	1	0
DOR	alternating	VCCVCVCCVCVC	poly	big	CVCVC	antimanjetik	antimanjetiim	0	1	0
DOR	alternating	VCCVCVCVC	poly	big	CVCVC	ortakulak	ortakulaɯm	1	0	0
DOR	alternating	VCCVCVCVC	poly	big	CVCVC	armaʤɯlɯk	armaʤɯlɯɯm	1	1	0
DOR	alternating	VCCVCVCVCVCCVC	poly	big	CVCVC	anlaʃamamazlɯk	anlaʃamamazlɯɯm	1	1	0
DOR	alternating	VCCVVC	poly	big	CVCVC	arkaik	arkaiim	0	1	0
DOR	alternating	VCCVVCCVC	poly	big	CVCVC	ekbaɯrsak	ekbaɯrsaɯm	1	0	0
DOR	voiced2	VCCVVCVC	poly	big	CVCVC	arkeolog	arkeoloum	1	0	1
DOR	alternating	VCCVVCVCVCVC	poly	big	CVCVC	evlʲa:dijelik	evlʲa:dijeliim	0	1	0
DOR	alternating	VCCVVVCCVC	poly	big	CVCVC	ortaaɯrlɯk	ortaaɯrlɯɯm	1	1	0
DOR	alternating	VCVC	poly	big	CVCVC	adak	adaɯm	1	0	0
DOR	alternating	VCVC	poly	big	CVCVC	akak	akaɯm	1	0	0
DOR	alternating	VCVC	poly	big	CVCVC	atak	ataɯm	1	0	0
DOR	alternating	VCVC	poly	big	CVCVC	ajak	ajaɯm	1	0	0
DOR	alternating	VCVC	poly	big	CVCVC	ɯrak	ɯraɯm	1	0	0
DOR	alternating	VCVC	poly	big	CVCVC	inak	inaɯm	1	0	0
DOR	alternating	VCVC	poly	big	CVCVC	oʤak	oʤaɯm	1	0	0
DOR	alternating	VCVC	poly	big	CVCVC	odak	odaɯm	1	0	0
DOR	alternating	VCVC	poly	big	CVCVC	uʧak	uʧaɯm	1	0	0
DOR	alternating	VCVC	poly	big	CVCVC	ufak	ufaɯm	1	0	0
DOR	alternating	VCVC	poly	big	CVCVC	ulak	ulaɯm	1	0	0
DOR	alternating	VCVC	poly	big	CVCVC	ujak	ujaɯm	1	0	0
DOR	alternating	VCVC	poly	big	CVCVC	uzak	uzaɯm	1	0	0
DOR	alternating	VCVC	poly	big	CVCVC	uʃak	uʃaɯm	1	0	0
DOR	alternating	VCVC	poly	big	CVCVC	elek	eleim	0	0	0
DOR	alternating	VCVC	poly	big	CVCVC	erek	ereim	0	0	0
DOR	alternating	VCVC	poly	big	CVCVC	eʃek	eʃeim	0	0	0
DOR	alternating	VCVC	poly	big	CVCVC	etek	eteim	0	0	0
DOR	alternating	VCVC	poly	big	CVCVC	iʧek	iʧeim	0	0	0
DOR	alternating	VCVC	poly	big	CVCVC	inek	ineim	0	0	0
DOR	alternating	VCVC	poly	big	CVCVC	ipek	ipeim	0	0	0
DOR	alternating	VCVC	poly	big	CVCVC	øbek	øbeim	0	0	0
DOR	alternating	VCVC	poly	big	CVCVC	akik	akiim	0	1	0
DOR	alternating	VCVC	poly	big	CVCVC	atik	atiim	0	1	0
DOR	alternating	VCVC	poly	big	CVCVC	enik	eniim	0	1	0
DOR	alternating	VCVC	poly	big	CVCVC	erik	eriim	0	1	0
DOR	alternating	VCVC	poly	big	CVCVC	eʃik	eʃiim	0	1	0
DOR	alternating	VCVC	poly	big	CVCVC	etik	etiim	0	1	0
DOR	alternating	VCVC	poly	big	CVCVC	ezik	eziim	0	1	0
DOR	alternating	VCVC	poly	big	CVCVC	ibik	ibiim	0	1	0
DOR	alternating	VCVC	poly	big	CVCVC	imik	imiim	0	1	0
DOR	alternating	VCVC	poly	big	CVCVC	inik	iniim	0	1	0
DOR	alternating	VCVC	poly	big	CVCVC	aʧɯk	aʧɯɯm	1	1	0
DOR	alternating	VCVC	poly	big	CVCVC	alɯk	alɯɯm	1	1	0
DOR	alternating	VCVC	poly	big	CVCVC	asɯk	asɯɯm	1	1	0
DOR	alternating	VCVC	poly	big	CVCVC	atɯk	atɯɯm	1	1	0
DOR	alternating	VCVC	poly	big	CVCVC	ajɯk	ajɯɯm	1	1	0
DOR	alternating	VCVC	poly	big	CVCVC	azɯk	azɯɯm	1	1	0
DOR	alternating	VCVC	poly	big	CVCVC	ɯʃɯk	ɯʃɯɯm	1	1	0
DOR	alternating	VCVC	poly	big	CVCVC	oluk	oluum	1	1	1
DOR	alternating	VCVC	poly	big	CVCVC	ojuk	ojuum	1	1	1
DOR	alternating	VCVC	poly	big	CVCVC	uʧuk	uʧuum	1	1	1
DOR	alternating	VCVC	poly	big	CVCVC	ufuk	ufuum	1	1	1
DOR	alternating	VCVC	poly	big	CVCVC	uruk	uruum	1	1	1
DOR	alternating	VCVC	poly	big	CVCVC	ymyk	ymyym	0	1	1
DOR	vacillator	VCVC	poly	big	CVCVC	orak	orakɯm oraɯm	1	0	0
DOR	voiceless	VCVC	poly	big	CVCVC	azak	azakɯm	1	0	0
DOR	voiceless	VCVCC	poly	big	CVCVC	øzerk	øzerkim	0	0	0
DOR	voiceless	VCVCC	poly	big	CVCVC	yvejk	yvejkim	0	0	0
DOR	alternating	VCVCCVC	poly	big	CVCVC	ɯʃɯldak	ɯʃɯldaɯm	1	0	0
DOR	alternating	VCVCCVC	poly	big	CVCVC	iʧerlek	iʧerleim	0	0	0
DOR	alternating	VCVCCVC	poly	big	CVCVC	ørymʤek	ørymʤeim	0	0	0
DOR	alternating	VCVCCVC	poly	big	CVCVC	elastik	elastiim	0	1	0
DOR	alternating	VCVCCVC	poly	big	CVCVC	identik	identiim	0	1	0
DOR	alternating	VCVCCVC	poly	big	CVCVC	ikirʤik	ikirʤiim	0	1	0
DOR	alternating	VCVCCVC	poly	big	CVCVC	olimpik	olimpiim	0	1	0
DOR	alternating	VCVCCVC	poly	big	CVCVC	azɯnlɯk	azɯnlɯɯm	1	1	0
DOR	alternating	VCVCCVC	poly	big	CVCVC	agʲaʧʧɯk	agʲaʧʧɯɯm	1	1	0
DOR	alternating	VCVCCVC	poly	big	CVCVC	alɯnlɯk	alɯnlɯɯm	1	1	0
DOR	alternating	VCVCCVC	poly	big	CVCVC	alɯrlɯk	alɯrlɯɯm	1	1	0
DOR	alternating	VCVCCVC	poly	big	CVCVC	ajɯklɯk	ajɯklɯɯm	1	1	0
DOR	alternating	VCVCCVC	poly	big	CVCVC	olukʧuk	olukʧuum	1	1	1
DOR	alternating	VCVCCVCCVC	poly	big	CVCVC	eʃetkenlik	eʃetkenliim	0	1	0
DOR	alternating	VCVCCVCCVC	poly	big	CVCVC	enystynlyk	enystynlyym	0	1	1
DOR	alternating	VCVCCVCVC	poly	big	CVCVC	uzunbaʤak	uzunbaʤaɯm	1	0	0
DOR	alternating	VCVCCVCVC	poly	big	CVCVC	aritmetik	aritmetiim	0	1	0
DOR	alternating	VCVCCVCVC	poly	big	CVCVC	iʧevlilik	iʧevliliim	0	1	0
DOR	alternating	VCVCCVCVC	poly	big	CVCVC	inorganik	inorganiim	0	1	0
DOR	alternating	VCVCCVCVC	poly	big	CVCVC	elektirik	elektiriim	0	1	0
DOR	alternating	VCVCCVCVC	poly	big	CVCVC	akɯndɯrɯk	akɯndɯrɯɯm	1	1	0
DOR	alternating	VCVCCVCVC	poly	big	CVCVC	onaltɯlɯk	onaltɯlɯɯm	1	1	0
DOR	alternating	VCVCCVCVC	poly	big	CVCVC	abuksabuk	abuksabuum	1	1	1
DOR	alternating	VCVCCVCVC	poly	big	CVCVC	abuksubuk	abuksubuum	1	1	1
DOR	voiceless	VCVCCVCVC	poly	big	CVCVC	anakronik	anakronikim	0	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	anorak	anoraɯm	1	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	asalak	asalaɯm	1	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	avanak	avanaɯm	1	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	elajak	elajaɯm	1	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	eʃajak	eʃajaɯm	1	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	ønajak	ønajaɯm	1	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	olanak	olanaɯm	1	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	oturak	oturaɯm	1	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	aʧaʤak	aʧaʤaɯm	1	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	alaʤak	alaʤaɯm	1	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	olaʤak	olaʤaɯm	1	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	ojaʤak	ojaʤaɯm	1	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	efelek	efeleim	0	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	ekenek	ekeneim	0	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	eʃelek	eʃeleim	0	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	ipotek	ipoteim	0	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	iʧeʤek	iʧeʤeim	0	0	0
DOR	alternating	VCVCVC	poly	big	CVCVC	asidik	asidiim	0	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	ibibik	ibibiim	0	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	iʧerik	iʧeriim	0	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	iliʃik	iliʃiim	0	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	isilik	isiliim	0	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	italik	italiim	0	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	ikilik	ikiliim	0	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	alɯʃɯk	alɯʃɯɯm	1	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	apaʧɯk	apaʧɯɯm	1	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	ɯsɯrɯk	ɯsɯrɯɯm	1	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	ufaʤɯk	ufaʤɯɯm	1	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	ulaʃɯk	ulaʃɯɯm	1	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	adaʤɯk	adaʤɯɯm	1	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	analɯk	analɯɯm	1	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	atalɯk	atalɯɯm	1	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	azɯʤɯk	azɯʤɯɯm	1	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	odalɯk	odalɯɯm	1	1	0
DOR	alternating	VCVCVC	poly	big	CVCVC	analʲok	analʲoum	1	0	1
DOR	alternating	VCVCVC	poly	big	CVCVC	øpyʤyk	øpyʤyym	0	1	1
DOR	voiced2	VCVCVC	poly	big	CVCVC	yrolog	yroloum	1	0	1
DOR	voiceless	VCVCVC	poly	big	CVCVC	yvejik	yvejikim	0	1	0
DOR	voiceless	VCVCVC	poly	big	CVCVC	alʲakok	alʲakokum	1	0	1
DOR	voiceless	VCVCVCC	poly	big	CVCVC	arabesk	arabeskim	0	0	0
DOR	voiceless	VCVCVCC	poly	big	CVCVC	obelisk	obeliskim	0	1	0
DOR	alternating	VCVCVCCVC	poly	big	CVCVC	avadanlɯk	avadanlɯɯm	1	1	0
DOR	alternating	VCVCVCVC	poly	big	CVCVC	arakapak	arakapaɯm	1	0	0
DOR	alternating	VCVCVCVC	poly	big	CVCVC	aʤɯnaʤak	aʤɯnaʤaɯm	1	0	0
DOR	alternating	VCVCVCVC	poly	big	CVCVC	asɯlaʤak	asɯlaʤaɯm	1	0	0
DOR	alternating	VCVCVCVC	poly	big	CVCVC	okunaʤak	okunaʤaɯm	1	0	0
DOR	alternating	VCVCVCVC	poly	big	CVCVC	utanaʤak	utanaʤaɯm	1	0	0
DOR	alternating	VCVCVCVC	poly	big	CVCVC	alagejik	alagejiim	0	1	0
DOR	alternating	VCVCVCVC	poly	big	CVCVC	analitik	analitiim	0	1	0
DOR	alternating	VCVCVCVC	poly	big	CVCVC	aromatik	aromatiim	0	1	0
DOR	alternating	VCVCVCVC	poly	big	CVCVC	ipotetik	ipotetiim	0	1	0
DOR	alternating	VCVCVCVC	poly	big	CVCVC	anatyzyk	anatyzyym	0	1	1
DOR	alternating	VCVCVCVCVC	poly	big	CVCVC	olamajarak	olamajaraɯm	1	0	0
DOR	alternating	VCVCVCVCVC	poly	big	CVCVC	iradeʤilik	iradeʤiliim	0	1	0
DOR	alternating	VCVCVCVCVC	poly	big	CVCVC	iʧekapanɯk	iʧekapanɯɯm	1	1	0
DOR	voiceless	VCVVC	poly	big	CVCVC	araek	araekim	0	0	0
DOR	alternating	VCVVCCVC	poly	big	CVCVC	øzaɯrlɯk	øzaɯrlɯɯm	1	1	0
DOR	alternating	VCVVCVC	poly	big	CVCVC	ata:vik	ata:viim	0	1	0
DOR	alternating	VCVVCVC	poly	big	CVCVC	eliaʧɯk	eliaʧɯɯm	1	1	0
DOR	alternating	VCVVCVC	poly	big	CVCVC	ideolok	ideoloum	1	0	1
DOR	alternating	VCVVCVCVCVC	poly	big	CVCVC	ajaɯnaʧabuk	ajaɯnaʧabuum	1	1	1
DOR	alternating	VVC	poly	big	CVCVC	eik	eiim	0	1	0
DOR	alternating	VVCCVC	poly	big	CVCVC	aɯrlɯk	aɯrlɯɯm	1	1	0
DOR	alternating	VVCCVC	poly	big	CVCVC	oulʤuk	oulʤuum	1	1	1
DOR	alternating	VVCVC	poly	big	CVCVC	a:mak	a:maɯm	1	0	0
DOR	alternating	VVCVC	poly	big	CVCVC	o:lak	o:laɯm	1	0	0
DOR	alternating	VVCVC	poly	big	CVCVC	u:rak	u:raɯm	1	0	0
DOR	alternating	VVCVC	poly	big	CVCVC	a:ʃɯk	aʃɯɯm	1	1	0
DOR	alternating	VVCVCC	poly	big	CVCVC	a:henk	a:hengim	0	0	0
DOR	alternating	VVCVVCVC	poly	big	CVCVC	a:za:lɯk	a:za:lɯɯm	1	1	0
LAB	voiceless	CCVC	mono	CVC	CVC	stop	stopum	1	0	1
LAB	alternating	CVC	mono	CVC	CVC	kap	kabɯm	1	0	0
LAB	alternating	CVC	mono	CVC	CVC	ʤep	ʤebim	0	0	0
LAB	alternating	CVC	mono	CVC	CVC	lep	lebim	0	0	0
LAB	alternating	CVC	mono	CVC	CVC	tɯp	tɯbbɯm	1	1	0
LAB	alternating	CVC	mono	CVC	CVC	ʤop	ʤobum	1	0	1
LAB	alternating	CVC	mono	CVC	CVC	rop	robum	1	0	1
LAB	alternating	CVC	mono	CVC	CVC	kyp	kybym	0	1	1
LAB	alternating	CVC	mono	CVC	CVC	typ	tybym	0	1	1
LAB	voiced	CVC	mono	CVC	CVC	bab	ba:bɯm	1	0	0
LAB	voiced	CVC	mono	CVC	CVC	kʲab	kʲa:bɯm	1	0	0
LAB	voiced	CVC	mono	CVC	CVC	rab	rabbɯm	1	0	0
LAB	voiced	CVC	mono	CVC	CVC	leb	lebim	0	0	0
LAB	voiced	CVC	mono	CVC	CVC	fob	fobum	1	0	1
LAB	voiceless	CVC	mono	CVC	CVC	bap	bapɯm	1	0	0
LAB	voiceless	CVC	mono	CVC	CVC	ʧap	ʧapɯm	1	0	0
LAB	voiceless	CVC	mono	CVC	CVC	hap	hapɯm	1	0	0
LAB	voiceless	CVC	mono	CVC	CVC	rap	rapɯm	1	0	0
LAB	voiceless	CVC	mono	CVC	CVC	ʃap	ʃapɯm	1	0	0
LAB	voiceless	CVC	mono	CVC	CVC	sap	sapɯm	1	0	0
LAB	voiceless	CVC	mono	CVC	CVC	hep	hepim	0	0	0
LAB	voiceless	CVC	mono	CVC	CVC	kep	kepim	0	0	0
LAB	voiceless	CVC	mono	CVC	CVC	kip	kipim	0	1	0
LAB	voiceless	CVC	mono	CVC	CVC	ʤip	ʤipim	0	1	0
LAB	voiceless	CVC	mono	CVC	CVC	lop	lopum	1	0	1
LAB	voiceless	CVC	mono	CVC	CVC	pop	popum	1	0	1
LAB	voiceless	CVC	mono	CVC	CVC	sop	sopum	1	0	1
LAB	voiceless	CVC	mono	CVC	CVC	top	topum	1	0	1
LAB	voiceless	CVC	mono	CVC	CVC	ʧøp	ʧøpym	0	0	1
LAB	voiceless	CVC	mono	CVC	CVC	ʤup	ʤupum	1	1	1
LAB	voiceless	CVC	mono	CVC	CVC	kup	kupum	1	1	1
LAB	voiceless	CVC	mono	CVC	CVC	lup	lupum	1	1	1
LAB	voiceless	CVC	mono	CVC	CVC	ʒyp	ʒypym	0	1	1
LAB	voiceless	CVC	mono	CVC	CVC	lyp	lypym	0	1	1
LAB	voiced	CVCC	mono	big	CVCC	ʤezb	ʤezbim	0	0	0
LAB	alternating	CVCC	mono	big	CVCC	tejp	tejbim	0	0	0
LAB	alternating	CVCC	mono	big	CVCC	gasp	gasbɯm	1	0	0
LAB	alternating	CVCC	mono	big	CVCC	nasp	nasbɯm	1	0	0
LAB	voiceless	CVCC	mono	big	CVCC	kesp	kespim	0	0	0
LAB	alternating	CVCC	mono	big	CVCC	darp	darbɯm	1	0	0
LAB	alternating	CVCC	mono	big	CVCC	garp	garbim	1	0	0
LAB	alternating	CVCC	mono	big	CVCC	harp	harbim	1	0	0
LAB	alternating	CVCC	mono	big	CVCC	zarp	zarbɯm	1	0	0
LAB	alternating	CVCC	mono	big	CVCC	turp	turbum	1	1	1
LAB	voiced	CVCC	mono	big	CVCC	garb	garbɯm	1	0	0
LAB	voiced	CVCC	mono	big	CVCC	darb	darbɯm	1	0	0
LAB	voiced	CVCC	mono	big	CVCC	kurb	kurbum	1	1	1
LAB	voiceless	CVCC	mono	big	CVCC	sɯrp	sɯrpɯm	1	1	0
LAB	voiceless	CVCC	mono	big	CVCC	kamp	kampɯm	1	0	0
LAB	voiceless	VCC	mono	big	CVCC	alʲp	alʲpim	1	0	0
LAB	alternating	CVCC	mono	big	CVCC	kalp	kalbim	1	0	0
LAB	alternating	CVCC	mono	big	CVCC	ʤelp	ʤelbim	0	0	0
LAB	alternating	CVCC	mono	big	CVCC	kelp	kelbim	0	0	0
LAB	alternating	CVCC	mono	big	CVCC	sulp	sulbum	1	1	1
LAB	alternating	CVCCVC	poly	big	CVCVC	girdap	girdabɯm	1	0	0
LAB	alternating	CVCCVC	poly	big	CVCVC	hynnap	hynnabɯm	1	0	0
LAB	alternating	CVCCVC	poly	big	CVCVC	majtap	majtabɯm	1	0	0
LAB	alternating	CVCCVC	poly	big	CVCVC	mehtap	mehtabɯm	1	0	0
LAB	alternating	CVCCVC	poly	big	CVCVC	mɯzrap	mɯzrabɯm	1	0	0
LAB	alternating	CVCCVC	poly	big	CVCVC	mihrap	mihra:bɯm	1	0	0
LAB	alternating	CVCCVC	poly	big	CVCVC	sinʤap	sinʤabɯm	1	0	0
LAB	alternating	CVCCVC	poly	big	CVCVC	mektep	mektebim	0	0	0
