speaker,word,C1,V,C2,F2C1,F2V,F2C2,dur b-m,duration,rate,,,
CC,ged,g,e,d,2701.754386,2104.591837,2026.315789,0.070471,0.134011,fast,,,
CC,ged,g,e,d,2581.632653,2146.683673,2053.884712,0.067006,0.125925,fast,,,
CC,ged,g,e,d,2609.693878,2034.438776,1998.746867,0.067006,0.112061,fast,,,
CC,ged,g,e,d,2679.846939,2062.5,1971.177945,0.062385,0.116682,fast,,,
CC,ged,g,e,d,2729.323308,2076.530612,2053.884712,0.065851,0.120148,fast,,,
CC,geg,g,e,g,2701.754386,2272.959184,2469.387755,0.069316,0.138632,fast,,,
CC,geg,g,e,g,2693.877551,2301.020408,2453.634085,0.067005,0.12939,fast,,,
CC,geg,g,e,g,2707.908163,2343.112245,2494.987469,0.055453,0.109751,fast,,,
CC,geg,g,e,g,2623.72449,2272.959184,2439.849624,0.060074,0.115527,fast,,,
CC,geg,g,e,g,2646.616541,2202.806122,2370.927318,0.058919,0.117837,fast,,,
CC,geg,g,e,g,2729.323308,2146.683673,2453.634085,0.057764,0.113217,fast,,,
CC,gib,g,i,b,2991.22807,2904.336735,1922.193878,0.067005,0.137477,fast,,,
CC,gib,g,i,b,3030.612245,2946.428571,2301.020408,0.06354,0.120148,fast,,,
CC,gib,g,i,b,2960.459184,2974.489796,2399.234694,0.06354,0.112062,fast,,,
CC,gib,g,i,b,2853.383459,2806.122449,2511.479592,0.057764,0.101664,fast,,,
CC,gib,g,i,b,2946.428571,2890.306122,1697.704082,0.061229,0.112061,fast,,,
CC,gib,g,i,b,2960.459184,2974.489796,1613.520408,0.065851,0.118993,fast,,,
CC,gid,g,i,d,2894.736842,2988.520408,2591.478697,0.061229,0.118993,fast,,,
CC,gid,g,i,d,2949.874687,2988.520408,2707.908163,0.082024,0.158272,fast,,,
CC,gid,g,i,d,2735.969388,2848.214286,2581.632653,0.083179,0.145564,fast,,,
CC,gid,g,i,d,2904.336735,2960.459184,2825.814536,0.050832,0.092422,fast,,,
CC,gid,g,i,d,3002.55102,2960.459184,2904.336735,0.075092,0.135166,fast,,,
CC,gid,g,i,d,2880.952381,2904.336735,2778.061224,0.057763,0.10744,fast,,,
CC,gig,g,i,g,2798.245614,2876.27551,2792.091837,0.102819,0.182532,fast,,,
CC,gig,g,i,g,2867.16792,2890.306122,2880.952381,0.075093,0.144409,fast,,,
CC,gig,g,i,g,2963.659148,2988.520408,2894.736842,0.060074,0.112061,fast,,,
CC,gig,g,i,g,3184.94898,2890.306122,2880.952381,0.070472,0.117838,fast,,,
CC,gig,g,i,g,2904.336735,2876.27551,2949.874687,0.076248,0.139788,fast,,,
CC,gig,g,i,g,2880.952381,2876.27551,2890.306122,0.06354,0.124769,fast,,,
CC,gub,g,u,b,1613.52,1445.15,1122.45,0.061229,0.117837,fast,,,
CC,gub,g,u,b,1739.795918,1543.367347,1185.463659,0.061229,0.117837,fast,,,
CC,gub,g,u,b,1695.488722,1473.214286,1234.693878,0.053143,0.10744,fast,,,
CC,gub,g,u,b,1750.626566,1613.520408,1332.908163,0.046211,0.088956,fast,,,
CC,gub,g,u,b,1736.842105,1613.520408,1178.571429,0.060074,0.118993,fast,,,
CC,gub,g,u,b,1957.393484,1613.520408,1171.679198,0.050832,0.105129,fast,,,
CC,gud,g,u,d,1613.520408,1445.153061,1709.273183,0.054298,0.102819,fast,,,
CC,gud,g,u,d,2040.100251,1613.520408,1833.333333,0.06123,0.112062,fast,,,
CC,gud,g,u,d,1767.857143,1585.459184,1838.010204,0.060074,0.106285,fast,,,
CC,gud,g,u,d,1641.581633,1529.336735,1764.411028,0.051987,0.095887,fast,,,
CC,gud,g,u,d,1753.826531,1543.367347,1695.488722,0.06354,0.118993,fast,,,
CC,gud,g,u,d,1711.734694,1529.336735,1697.704082,0.061229,0.121303,fast,,,
CC,gug,g,u,g,1697.704082,1529.336735,1220.663265,0.046211,0.097043,fast,,,
CC,gug,g,u,g,1654.135338,1515.306122,1725.765306,0.062385,0.114372,fast,,,
CC,gug,g,u,g,1557.64411,1487.244898,1360.969388,0.049677,0.097043,fast,,,
CC,gug,g,u,g,1736.842105,1557.397959,1364.661654,0.043901,0.08549,fast,,,
CC,gug,g,u,g,1805.764411,1627.55102,1406.015038,0.06354,0.122459,fast,,,
CC,gug,g,u,g,1764.411028,1613.520408,1530.075188,0.055452,0.117837,fast,,,
MA,bab,b,a,b,1012.5,998.4375,1054.6875,0.050832,0.106285,fast,,,
MA,bab,b,a,b,1174.342105,1012.5,1174.342105,0.055453,0.108596,fast,,,
MA,bab,b,a,b,1096.875,1096.875,1091.447368,0.058918,0.103974,fast,,,
MA,bab,b,a,b,1068.75,1082.8125,1105.263158,0.056608,0.106285,fast,,,
MA,bab,b,a,b,1040.625,1096.875,1068.75,0.057764,0.113217,fast,,,
MA,bab,b,a,b,1153.125,1096.875,1082.8125,0.047366,0.103974,fast,,,
MA,bad,b,a,d,1096.875,1096.875,1518.75,0.050832,0.10744,fast,,,
MA,bad,b,a,d,1153.125,1110.9375,1265.625,0.057763,0.123614,fast,,,
MA,bad,b,a,d,1167.1875,1096.875,1340.131579,0.056608,0.118993,fast,,,
MA,bad,b,a,d,1012.5,1082.8125,1406.25,0.050832,0.103975,fast,,,
MA,bad,b,a,d,1153.125,1153.125,1575,0.056608,0.110906,fast,,,
MA,bad,b,a,d,1068.75,1153.125,1575,0.060074,0.122459,fast,,,
MA,bag,b,a,g,1068.75,1096.875,1279.6875,0.056609,0.109751,fast,,,
MA,bag,b,a,g,1026.5625,1068.75,1209.375,0.0439,0.098198,fast,,,
MA,bag,b,a,g,1040.625,1082.8125,1110.9375,0.056608,0.108595,fast,,,
MA,bag,b,a,g,1026.5625,1026.5625,1265.625,0.050831,0.105129,fast,,,
MA,bag,b,a,g,1026.5625,1054.6875,1335.9375,0.058919,0.108596,fast,,,
MA,bag,b,a,g,1026.5625,1110.9375,1279.6875,0.071627,0.12708,fast,,,
MA,beb,b,e,b,1350,1335.9375,1223.4375,0.039279,0.075092,fast,,,
MA,beb,b,e,b,1448.4375,1476.5625,1251.5625,0.041589,0.088955,fast,,,
MA,beb,b,e,b,1293.75,1378.125,1167.1875,0.04159,0.080869,fast,,,
MA,beb,b,e,b,1420.3125,1532.8125,1153.125,0.046211,0.088956,fast,,,
MA,beb,b,e,b,1350,1364.0625,1321.875,0.039279,0.082024,fast,,,
MA,beb,b,e,b,1462.5,1518.75,1251.5625,0.042745,0.08549,fast,,,
MA,bed,b,e,d,1462.5,1476.5625,1532.8125,0.030037,0.06354,fast,,,
MA,bed,b,e,d,1279.6875,1589.0625,1617.1875,0.046211,0.087801,fast,,,
MA,bed,b,e,d,1490.625,1462.5,1659.375,0.032348,0.086693,fast,,,
MA,bed,b,e,d,1532.8125,1617.1875,1631.25,0.040434,0.083179,fast,,,
MA,bed,b,e,d,1448.4375,1589.0625,1603.125,0.039279,0.088955,fast,,,
MA,bed,b,e,d,1546.875,1603.125,1659.375,0.0439,0.094732,fast,,,
MA,beg,b,e,g,1589.0625,1729.6875,1856.25,0.038123,0.080868,fast,,,
MA,beg,b,e,g,1448.4375,1603.125,1631.25,0.028882,0.06585,fast,,,
MA,beg,b,e,g,1617.188,1771.875,1954.563,0.03482,0.07464,fast,,,
MA,beg,b,e,g,1476.5625,1898.4375,2030.921053,0.04159,0.084335,fast,,,
MA,beg,b,e,g,1814.0625,1884.375,2053.125,0.046211,0.088956,fast,,,
MA,beg,b,e,g,1532.8125,1870.3125,2039.0625,0.047366,0.097043,fast,,,
MA,bib,b,i,b,1968.75,2039.0625,1785.9375,0.0439,0.086645,fast,,,
MA,bib,b,i,b,1954.6875,2039.0625,2109.375,0.036969,0.080869,fast,,,
MA,bib,b,i,b,1996.875,2053.125,2109.375,0.046211,0.088956,fast,,,
MA,bib,b,i,b,1898.4375,1996.875,1926.5625,0.039279,0.071627,fast,,,
MA,bib,b,i,b,2053.125,2053.125,2123.4375,0.036969,0.079714,fast,,,
MA,bib,b,i,b,2109.375,2025,2053.125,0.040435,0.084335,fast,,,
MA,bid,b,i,d,2095.3125,2039.0625,2053.125,0.042745,0.075092,fast,,,
MA,bid,b,i,d,1996.875,2109.375,2025,0.049677,0.098198,fast,,,
MA,bid,b,i,d,2137.5,2095.3125,1968.75,0.045056,0.093577,fast,,,
MA,bid,b,i,d,1856.25,2109.375,2053.125,0.047367,0.100509,fast,,,
MA,bid,b,i,d,1800,2025,1948.026316,0.042745,0.077403,fast,,,
MA,bid,b,i,d,1940.625,2025,1968.75,0.034658,0.08549,fast,,,
MA,big,b,i,g,1884.375,2039.0625,2039.0625,0.039279,0.079713,fast,,,
MA,big,b,i,g,1898.4375,2039.0625,2017.105263,0.038123,0.075092,fast,,,
MA,big,b,i,g,1814.0625,1940.625,2224.342105,0.046211,0.095888,fast,,,
MA,big,b,i,g,1954.6875,1968.75,2251.973684,0.040434,0.070471,fast,,,
MA,big,b,i,g,1814.0625,2081.25,2265.789474,0.035814,0.08549,fast,,,
MA,big,b,i,g,1940.625,1996.875,2067.188,0.03157,0.07047,fast,,,
MA,bub,b,u,b,1251.5625,1181.25,1096.875,0.042745,0.093577,fast,,,
MA,bub,b,u,b,1096.875,998.4375,1012.5,0.033503,0.071627,fast,,,
MA,bub,b,u,b,1223.4375,1096.875,1026.5625,0.039279,0.075093,fast,,,
MA,bub,b,u,b,1110.9375,998.4375,1026.5625,0.039279,0.070471,fast,,,
MA,bub,b,u,b,1068.75,956.25,1068.75,0.031192,0.06585,fast,,,
MA,bub,b,u,b,1082.8125,1096.875,998.4375,0.04159,0.076248,fast,,,
MA,bud,b,u,d,1167.1875,1167.1875,1476.5625,0.041589,0.082024,fast,,,
MA,bud,b,u,d,1167.1875,1153.125,1603.125,0.042745,0.097043,fast,,,
MA,bud,b,u,d,1181.25,1167.1875,1462.5,0.045055,0.090111,fast,,,
MA,bud,b,u,d,1153.125,1181.25,1546.875,0.040434,0.072782,fast,,,
MA,bud,b,u,d,1096.875,1167.1875,1546.875,0.047366,0.091266,fast,,,
MA,bud,b,u,d,1251.5625,1223.4375,1462.5,0.035814,0.070472,fast,,,
MA,bug,b,u,g,1167.1875,1110.9375,1082.8125,0.036969,0.073937,fast,,,
MA,bug,b,u,g,1125,1068.75,970.3125,0.030037,0.062385,fast,,,
MA,bug,b,u,g,1096.875,1040.625,1012.5,0.035813,0.06585,fast,,,
MA,bug,b,u,g,1167.1875,1054.6875,984.375,0.024261,0.060074,fast,,,
MA,bug,b,u,g,1068.75,928.125,980.921053,0.038124,0.072782,fast,,,
MA,bug,b,u,g,1215.789474,1125,1022.368421,0.030037,0.071627,fast,,,
MA,dab,d,a,b,1378.125,1153.125,1082.8125,0.056608,0.112061,fast,,,
MA,dab,d,a,b,1195.3125,1125,1125,0.054297,0.113216,fast,,,
MA,dab,d,a,b,1476.5625,1068.75,1012.5,0.051653,0.095271,fast,,,
MA,dab,d,a,b,1364.0625,1096.875,1068.75,0.049677,0.099353,fast,,,
MA,dab,d,a,b,1448.4375,1153.125,1082.8125,0.049676,0.115527,fast,,,
MA,dab,d,a,b,1279.6875,1110.9375,1105.263158,0.053143,0.116682,fast,,,
MA,dad,d,a,d,1406.25,1153.125,1504.6875,0.064696,0.121304,fast,,,
MA,dad,d,a,d,1434.375,1068.75,1321.875,0.064695,0.124769,fast,,,
MA,dad,d,a,d,1350,1139.0625,1589.0625,0.053143,0.113217,fast,,,
MA,dad,d,a,d,1448.4375,1110.9375,1462.5,0.067005,0.116682,fast,,,
MA,dad,d,a,d,1364.0625,1195.3125,1378.125,0.047367,0.113217,fast,,,
MA,dad,d,a,d,1378.125,1209.375,1448.4375,0.070472,0.139788,fast,,,
MA,dag,d,a,g,1209.375,1096.875,1251.5625,0.048521,0.092421,fast,,,
MA,dag,d,a,g,1364.0625,1050,1257.236842,0.069316,0.130546,fast,,,
MA,dag,d,a,g,1350,1125,1265.625,0.057764,0.113217,fast,,,
MA,dag,d,a,g,1364.0625,1139.0625,1265.625,0.062384,0.110906,fast,,,
MA,dag,d,a,g,1279.6875,1139.0625,1279.6875,0.046211,0.10744,fast,,,
MA,dag,d,a,g,1448.4375,1167.1875,1321.875,0.06585,0.106285,fast,,,
MA,deb,d,e,b,1645.3,1490.625,1350,0.040434,0.076247,fast,,,
MA,deb,d,e,b,1617.1875,1420.3125,1265.625,0.036969,0.072782,fast,,,
MA,deb,d,e,b,1631.25,1448.4375,1364.0625,0.038124,0.077403,fast,,,
MA,deb,d,e,b,1617.1875,1518.75,1265.625,0.036969,0.064695,fast,,,
MA,deb,d,e,b,1687.5,1575,1265.625,0.038124,0.067006,fast,,,
MA,deb,d,e,b,1715.625,1350,1265.625,0.035784,0.072782,fast,,,
MA,ded,d,e,d,1532.8125,1476.5625,1378.125,0.032348,0.065851,fast,,,
MA,ded,d,e,d,1743.75,1518.75,1420.3125,0.048522,0.091267,fast,,,
MA,ded,d,e,d,1687.5,1589.0625,1546.875,0.040435,0.079714,fast,,,
MA,ded,d,e,d,1800,1532.8125,1532.8125,0.04159,0.08549,fast,,,
MA,ded,d,e,d,1715.625,1575,1687.5,0.0439,0.08549,fast,,,
MA,ded,d,e,d,1729.6875,1603.125,1589.0625,0.028882,0.056609,fast,,,
MA,deg,d,e,g,1518.75,1617.1875,1870.3125,0.033503,0.06585,fast,,,
MA,deg,d,e,g,1645.3125,1617.1875,1856.25,0.038124,0.080869,fast,,,
MA,deg,d,e,g,1687.5,1785.9375,2053.125,0.03214,0.073462,fast,,,
MA,deg,d,e,g,1617.1875,1645.3125,1982.8125,0.036969,0.08318,fast,,,
MA,deg,d,e,g,1912.5,1954.6875,2137.5,0.04159,0.079714,fast,,,
MA,deg,d,e,g,1701.5625,1800,2053.125,0.043901,0.087801,fast,,,
MA,dib,d,i,b,1982.8125,2025,1828.125,0.032348,0.068161,fast,,,
MA,dib,d,i,b,2039.063,2010.938,2039.063,0.03331,0.065953,fast,,,
MA,dib,d,i,b,2137.5,2123.4375,2123.4375,0.037879,0.071166,fast,,,
MA,dib,d,i,b,1968.75,2067.1875,2053.125,0.032347,0.069316,fast,,,
MA,dib,d,i,b,2010.9375,2081.25,2095.3125,0.034658,0.061229,fast,,,
MA,dib,d,i,b,1926.5625,2025,2109.375,0.034658,0.068161,fast,,,
MA,did,d,i,d,1954.6875,2109.375,2053.125,0.038124,0.077403,fast,,,
MA,did,d,i,d,1926.5625,2039.0625,2025,0.033503,0.06354,fast,,,
MA,did,d,i,d,2127.631579,2207.8125,2210.526316,0.044766,0.086088,fast,,,
MA,did,d,i,d,1940.625,2095.3125,2151.5625,0.042745,0.071627,fast,,,
MA,did,d,i,d,1884.375,2095.3125,2169.078947,0.057763,0.103974,fast,,,
MA,did,d,i,d,1996.875,2123.4375,2039.0625,0.0439,0.082024,fast,,,
MA,dig,d,i,g,1912.5,2039.0625,2039.0625,0.036968,0.06585,fast,,,
MA,dig,d,i,g,1954.6875,2123.4375,2137.5,0.046211,0.088956,fast,,,
MA,dig,d,i,g,2109.375,2123.4375,2224.342105,0.041322,0.075757,fast,,,
MA,dig,d,i,g,1940.625,2123.4375,2293.421053,0.040434,0.088956,fast,,,
MA,dig,d,i,g,2072.368421,2081.25,2334.868421,0.035814,0.068161,fast,,,
MA,dig,d,i,g,1934.210526,2025,2086.184211,0.043901,0.088956,fast,,,
MA,dub,d,u,b,1800,1659.375,1265.625,0.036969,0.073937,fast,,,
MA,dub,d,u,b,1729.6875,1532.8125,1153.125,0.035814,0.072782,fast,,,
MA,dub,d,u,b,1617.1875,1420.3125,1139.0625,0.036968,0.070471,fast,,,
MA,dub,d,u,b,1715.625,1448.4375,1181.25,0.036968,0.077403,fast,,,
MA,dub,d,u,b,1757.8125,1617.1875,1110.9375,0.034658,0.071627,fast,,,
MA,dub,d,u,b,1729.6875,2193.75,1546.875,0.032347,0.067006,fast,,,
MA,dud,d,u,d,1701.5625,1603.125,1771.875,0.047366,0.086645,fast,,,
MA,dud,d,u,d,1701.5625,1434.375,1729.6875,0.043901,0.086646,fast,,,
MA,dud,d,u,d,1701.5625,1546.875,1729.6875,0.026571,0.06354,fast,,,
MA,dud,d,u,d,1617.1875,1659.375,1729.6875,0.027727,0.057764,fast,,,
MA,dud,d,u,d,1729.6875,1350,1884.375,0.047366,0.100508,fast,,,
MA,dud,d,u,d,1743.75,1448.4375,1715.625,0.055422,0.097012,fast,,,
MA,dug,d,u,g,1617.1875,1307.8125,967.105263,0.034658,0.068161,fast,,,
MA,dug,d,u,g,1617.1875,1532.8125,1350,0.027727,0.055453,fast,,,
MA,dug,d,u,g,1701.5625,1378.125,1293.75,0.031192,0.061229,fast,,,
MA,dug,d,u,g,1757.8125,1378.125,1139.0625,0.036969,0.069316,fast,,,
MA,dug,d,u,g,1687.5,1434.375,1181.25,0.034658,0.072782,fast,,,
MA,dug,d,u,g,1800,1546.875,1265.625,0.028882,0.068161,fast,,,
MA,gab,g,a,b,1293.75,984.375,1012.5,0.064695,0.125925,fast,,,
MA,gab,g,a,b,1265.625,1181.25,1153.125,0.054298,0.110906,fast,,,
MA,gab,g,a,b,1464.473684,1237.5,1139.0625,0.046211,0.100508,fast,,,
MA,gab,g,a,b,1367.763158,1167.1875,1008.552632,0.051987,0.101663,fast,,,
MA,gab,g,a,b,1518.75,1195.3125,1082.8125,0.055453,0.110906,fast,,,
MA,gab,g,a,b,1265.625,1096.875,1082.8125,0.039279,0.088956,fast,,,
MA,gad,g,a,d,1350,1265.625,1395.394737,0.0439,0.093576,fast,,,
MA,gad,g,a,d,1265.625,1167.1875,1279.6875,0.056608,0.10975,fast,,,
MA,gad,g,a,d,1448.4375,1251.5625,1406.25,0.042471,0.086089,fast,,,
MA,gad,g,a,d,1251.5625,1181.25,1406.25,0.049677,0.099353,fast,,,
MA,gad,g,a,d,1350,1195.3125,1420.3125,0.047366,0.110906,fast,,,
MA,gad,g,a,d,1378.125,1195.3125,1462.5,0.049676,0.105129,fast,,,
MA,gag,g,a,g,1167.1875,1063.815789,1505.921053,0.045055,0.101664,fast,,,
MA,gag,g,a,g,1237.5,1195.3125,1237.5,0.0439,0.083179,fast,,,
MA,gag,g,a,g,1321.875,1167.1875,1279.6875,0.049357,0.095271,fast,,,
MA,gag,g,a,g,1350,1181.25,1265.625,0.060074,0.106285,fast,,,
MA,gag,g,a,g,1271.052632,1223.4375,1420.3125,0.048521,0.097043,fast,,,
MA,gag,g,a,g,1279.6875,1195.3125,1265.625,0.051987,0.099353,fast,,,
MA,geb,g,e,b,1870.3125,1504.6875,1181.25,0.038124,0.072782,fast,,,
MA,geb,g,e,b,1687.5,1490.625,1181.25,0.034658,0.070471,fast,,,
MA,geb,g,e,b,1842.1875,1392.1875,1181.25,0.042745,0.078558,fast,,,
MA,geb,g,e,b,1898.4375,1476.5625,1209.375,0.034658,0.062384,fast,,,
MA,geb,g,e,b,1729.6875,1518.75,1068.75,0.028882,0.076248,fast,,,
MA,geb,g,e,b,1884.375,1589.0625,1321.875,0.040435,0.078558,fast,,,
MA,ged,g,e,d,1884.375,1729.6875,1701.5625,0.046211,0.08549,fast,,,
MA,ged,g,e,d,1800,1589.0625,1546.875,0.038124,0.075093,fast,,,
MA,ged,g,e,d,1729.6875,1603.125,1546.875,0.033503,0.076248,fast,,,
MA,ged,g,e,d,1814.0625,1589.0625,1532.8125,0.040434,0.075093,fast,,,
MA,ged,g,e,d,1837.5,1659.375,1603.125,0.042745,0.08318,fast,,,
MA,ged,g,e,d,1828.125,1560.9375,1462.5,0.040434,0.080869,fast,,,
MA,geg,g,e,g,1631.25,1757.8125,2053.125,0.04159,0.075092,fast,,,
MA,geg,g,e,g,1743.75,1800,2025,0.04159,0.088956,fast,,,
MA,geg,g,e,g,1865.131579,1814.0625,1968.75,0.028882,0.065851,fast,,,
MA,geg,g,e,g,2044.736842,1771.875,2053.125,0.040434,0.069316,fast,,,
MA,geg,g,e,g,1865.131579,1785.9375,2086.184211,0.050832,0.097043,fast,,,
MA,geg,g,e,g,1926.563,1968.75,2072.368,0.02666,0.05187,fast,,,
MA,gib,g,i,b,2067.1875,2053.125,1954.6875,0.038124,0.076248,fast,,,
MA,gib,g,i,b,2081.25,2235.9375,1757.8125,0.047366,0.077403,fast,,,
MA,gib,g,i,b,2137.5,2053.125,2039.0625,0.038124,0.078558,fast,,,
MA,gib,g,i,b,2123.4375,2053.125,1785.9375,0.033503,0.058919,fast,,,
MA,gib,g,i,b,2067.1875,2081.25,1814.0625,0.033503,0.06585,fast,,,
MA,gib,g,i,b,1237.5,2039.0625,2053.125,0.035813,0.069316,fast,,,
MA,gid,g,i,d,2123.4375,2123.4375,1968.75,0.045056,0.080869,fast,,,
MA,gid,g,i,d,2123.4375,2109.375,2067.1875,0.045056,0.078559,fast,,,
MA,gid,g,i,d,2137.5,2109.375,2053.125,0.042745,0.08318,fast,,,
MA,gid,g,i,d,2193.75,2123.4375,2044.736842,0.035814,0.068161,fast,,,
MA,gid,g,i,d,2109.375,2095.3125,2039.0625,0.035813,0.06354,fast,,,
MA,gid,g,i,d,2123.4375,2137.5,2123.4375,0.039279,0.084335,fast,,,
MA,gig,g,i,g,2025,2053.125,2207.8125,0.038124,0.090111,fast,,,
MA,gig,g,i,g,2039.0625,2095.3125,2292.1875,0.031193,0.073938,fast,,,
MA,gig,g,i,g,2095.3125,2137.5,2235.9375,0.03214,0.067723,fast,,,
MA,gig,g,i,g,2123.4375,2123.4375,2279.605263,0.039279,0.078558,fast,,,
MA,gig,g,i,g,1996.875,2095.3125,2251.973684,0.036968,0.06585,fast,,,
MA,gig,g,i,g,2221.875,2137.5,2137.5,0.0439,0.084334,fast,,,
MA,gub,g,u,b,1406.25,1265.625,1054.6875,0.031192,0.064695,fast,,,
MA,gub,g,u,b,1209.375,1082.8125,1139.0625,0.035814,0.070472,fast,,,
MA,gub,g,u,b,1251.5625,1153.125,1096.875,0.04159,0.084335,fast,,,
MA,gub,g,u,b,1364.0625,1265.625,1125,0.032347,0.057763,fast,,,
MA,gub,g,u,b,1265.625,1223.4375,998.4375,0.031192,0.058919,fast,,,
MA,gub,g,u,b,1195.3125,1125,1040.625,0.040434,0.072782,fast,,,
MA,gud,g,u,d,1364.0625,1518.75,1560.9375,0.040435,0.075093,fast,,,
MA,gud,g,u,d,1490.625,1462.5,1687.5,0.040434,0.078558,fast,,,
MA,gud,g,u,d,1321.875,1364.0625,1476.5625,0.027726,0.056608,fast,,,
MA,gud,g,u,d,1378.125,1448.4375,1645.3125,0.040434,0.08549,fast,,,
MA,gud,g,u,d,1364.0625,1434.375,1757.8125,0.053142,0.100508,fast,,,
MA,gud,g,u,d,1279.6875,1406.25,1406.25,0.032348,0.068161,fast,,,
MA,gug,g,u,g,1188.157895,1096.875,1082.8125,0.027726,0.053142,fast,,,
MA,gug,g,u,g,1251.5625,1167.1875,1110.9375,0.031192,0.058918,fast,,,
MA,gug,g,u,g,1307.8125,1082.8125,1105.263158,0.032348,0.067006,fast,,,
MA,gug,g,u,g,1279.6875,1181.25,1125,0.038124,0.072782,fast,,,
MA,gug,g,u,g,1279.6875,1153.125,1096.875,0.034658,0.076248,fast,,,
MA,gug,g,u,g,1335.9375,1251.5625,1237.5,0.036969,0.076248,fast,,,
SB,bab,b,a,b,1378.125,1434.375,1353.947368,0.071627,0.145564,fast,,,
SB,bab,b,a,b,1293.75,1448.4375,1448.4375,0.075092,0.147874,fast,,,
SB,bab,b,a,b,1307.8125,1448.4375,1420.3125,0.082024,0.162893,fast,,,
SB,bab,b,a,b,1350,1420.3125,1392.1875,0.089121,0.17014,fast,,,
SB,bab,b,a,b,1350,1378.125,1364.0625,0.082024,0.166359,fast,,,
SB,bab,b,a,b,1364.0625,1364.0625,1350,0.078558,0.154806,fast,,,
SB,bad,b,a,d,1462.5,1546.875,1729.6875,0.069316,0.137477,fast,,,
SB,bad,b,a,d,1335.9375,1350,1715.625,0.076248,0.165203,fast,,,
SB,bad,b,a,d,1420.3125,1448.4375,1715.625,0.080869,0.168669,fast,,,
SB,bad,b,a,d,1448.4375,1448.4375,1715.625,0.075232,0.173613,fast,,,
SB,bad,b,a,d,1335.9375,1420.3125,1715.625,0.092421,0.177911,fast,,,
SB,bad,b,a,d,1335.9375,1434.375,1673.4375,0.070471,0.152495,fast,,,
SB,bag,b,a,g,1340.131579,1476.5625,1754.605263,0.071627,0.154807,fast,,,
SB,bag,b,a,g,1448.4375,1420.3125,1659.375,0.075093,0.140943,fast,,,
SB,bag,b,a,g,1392.1875,1364.0625,1814.0625,0.078558,0.158272,fast,,,
SB,bag,b,a,g,1406.25,1490.625,1771.875,0.072918,0.153937,fast,,,
SB,bag,b,a,g,1448.4375,1434.375,1785.9375,0.055453,0.140943,fast,,,
SB,bag,b,a,g,1406.25,1434.375,1659.375,0.057764,0.144409,fast,,,
SB,beb,b,e,b,1898.4375,2039.0625,1687.5,0.060074,0.122458,fast,,,
SB,beb,b,e,b,1884.375,2053.125,1589.0625,0.069316,0.146719,fast,,,
SB,beb,b,e,b,2053.125,2109.375,1518.75,0.050832,0.108596,fast,,,
SB,beb,b,e,b,2010.9375,2081.25,1701.5625,0.060186,0.126159,fast,,,
SB,beb,b,e,b,1898.4375,2025,1645.3125,0.062384,0.125924,fast,,,
SB,beb,b,e,b,1842.1875,2109.375,1771.875,0.056609,0.117838,fast,,,
SB,bed,b,e,d,1898.4375,2025,1940.625,0.050832,0.106285,fast,,,
SB,bed,b,e,d,2010.9375,2179.6875,2053.125,0.060074,0.124769,fast,,,
SB,bed,b,e,d,2095.3125,2207.8125,1996.875,0.057764,0.121303,fast,,,
SB,bed,b,e,d,1996.875,2095.3125,1884.375,0.057871,0.126159,fast,,,
SB,bed,b,e,d,1828.125,2053.125,1940.625,0.060074,0.121303,fast,,,
SB,bed,b,e,d,1856.25,1954.6875,1940.625,0.055453,0.128235,fast,,,
SB,beg,b,e,g,1982.8125,2207.8125,2569.736842,0.056609,0.123614,fast,,,
SB,beg,b,e,g,2151.5625,2306.25,2671.875,0.048522,0.123614,fast,,,
SB,beg,b,e,g,2067.1875,2306.25,2657.8125,0.057763,0.120148,fast,,,
SB,beg,b,e,g,1912.5,2306.25,2728.125,0.055556,0.128474,fast,,,
SB,beg,b,e,g,1884.375,2418.75,2700,0.062385,0.12708,fast,,,
SB,beg,b,e,g,1996.875,2376.5625,2742.1875,0.053142,0.122459,fast,,,
SB,bib,b,i,b,2657.8125,2714.0625,2010.9375,0.050832,0.10744,fast,,,
SB,bib,b,i,b,2376.5625,2671.875,2362.5,0.045055,0.088955,fast,,,
SB,bib,b,i,b,2264.0625,2728.125,2292.1875,0.060074,0.106284,fast,,,
SB,bib,b,i,b,2517.1875,2742.1875,2151.5625,0.056714,0.115742,fast,,,
SB,bib,b,i,b,2264.0625,2714.0625,1968.75,0.061229,0.120148,fast,,,
SB,bib,b,i,b,2643.75,2728.125,2404.6875,0.04159,0.092422,fast,,,
SB,bid,b,i,d,2700,2812.5,2432.8125,0.064695,0.128235,fast,,,
SB,bid,b,i,d,2376.5625,2728.125,2418.75,0.068161,0.131701,fast,,,
SB,bid,b,i,d,2489.0625,2714.0625,2320.3125,0.054298,0.116683,fast,,,
SB,bid,b,i,d,2615.625,2714.0625,2404.6875,0.060185,0.121529,fast,,,
SB,bid,b,i,d,2559.375,2784.375,2446.875,0.060075,0.12477,fast,,,
SB,bid,b,i,d,2671.875,2742.1875,2432.8125,0.056608,0.123613,fast,,,
SB,big,b,i,g,2700,2742.1875,2804.605263,0.051987,0.105129,fast,,,
SB,big,b,i,g,2489.0625,2685.9375,2826.5625,0.049677,0.113217,fast,,,
SB,big,b,i,g,2250,2629.6875,2756.25,0.069316,0.136322,fast,,,
SB,big,b,i,g,2559.375,2685.9375,2826.5625,0.06713,0.140047,fast,,,
